Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
3,6,5/3/2014,4950,557,1,0,0,0
3,5,5/2/2014,10994,1066,1,1,0,0
3,4,5/1/2014,0,0,0,1,a,0
3,3,4/30/2014,10482,1015,1,1,0,0
3,2,4/29/2014,8455,874,1,1,0,0
3,1,4/28/2014,9500,934,1,1,0,0
3,7,4/27/2014,0,0,0,0,0,0
3,6,4/26/2014,3906,443,1,0,0,0
3,5,4/25/2014,5241,673,1,0,0,1
3,4,4/24/2014,5389,684,1,0,0,1
3,3,4/23/2014,5561,684,1,0,0,1
3,2,4/22/2014,6172,782,1,0,0,1
3,1,4/21/2014,0,0,0,0,b,1
3,7,4/20/2014,0,0,0,0,0,0
3,6,4/19/2014,5794,690,1,0,0,0
3,5,4/18/2014,0,0,0,1,b,1
3,4,4/17/2014,8309,946,1,1,0,1
3,3,4/16/2014,9311,954,1,1,0,1
3,2,4/15/2014,10021,951,1,1,0,1
3,1,4/14/2014,10103,930,1,1,0,1
3,7,4/13/2014,0,0,0,0,0,0
3,6,4/12/2014,3795,430,1,0,0,0
3,5,4/11/2014,6169,696,1,0,0,0
3,4,4/10/2014,5683,700,1,0,0,0
3,3,4/9/2014,5389,655,1,0,0,0
3,2,4/8/2014,5218,628,1,0,0,0
3,1,4/7/2014,5121,671,1,0,0,0
3,7,4/6/2014,0,0,0,0,0,0
3,6,4/5/2014,3904,434,1,0,0,0
3,5,4/4/2014,7562,827,1,1,0,0
3,4,4/3/2014,7477,838,1,1,0,0
3,3,4/2/2014,7481,791,1,1,0,0
3,2,4/1/2014,6800,804,1,1,0,0
3,1,3/31/2014,13588,1161,1,1,0,0
3,7,3/30/2014,0,0,0,0,0,0
3,6,3/29/2014,4200,466,1,0,0,0
3,5,3/28/2014,6194,737,1,0,0,0
3,4,3/27/2014,4969,635,1,0,0,0
3,3,3/26/2014,5158,634,1,0,0,0
3,2,3/25/2014,5207,692,1,0,0,0
3,1,3/24/2014,5248,696,1,0,0,0
3,7,3/23/2014,0,0,0,0,0,0
3,6,3/22/2014,4389,470,1,0,0,0
3,5,3/21/2014,6765,711,1,1,0,0
3,4,3/20/2014,7390,796,1,1,0,0
3,3,3/19/2014,8417,843,1,1,0,0
3,2,3/18/2014,9011,867,1,1,0,0
3,1,3/17/2014,9154,908,1,1,0,0
3,7,3/16/2014,0,0,0,0,0,0
3,6,3/15/2014,4255,448,1,0,0,0
3,5,3/14/2014,6245,705,1,0,0,0
3,4,3/13/2014,4918,719,1,0,0,0
3,3,3/12/2014,4951,649,1,0,0,0
3,2,3/11/2014,5412,684,1,0,0,0
3,1,3/10/2014,4928,703,1,0,0,0
3,7,3/9/2014,0,0,0,0,0,0
3,6,3/8/2014,3407,426,1,0,0,0
3,5,3/7/2014,8321,861,1,1,0,0
3,4,3/6/2014,8140,835,1,1,0,0
3,3,3/5/2014,8867,878,1,1,0,0
3,2,3/4/2014,9520,901,1,1,0,0
3,1,3/3/2014,11091,1032,1,1,0,0
3,7,3/2/2014,0,0,0,0,0,0
3,6,3/1/2014,4718,539,1,0,0,0
3,5,2/28/2014,6792,786,1,0,0,0
3,4,2/27/2014,5324,684,1,0,0,0
3,3,2/26/2014,4580,640,1,0,0,0
3,2,2/25/2014,4858,680,1,0,0,0
3,1,2/24/2014,5141,672,1,0,0,0
3,7,2/23/2014,0,0,0,0,0,0
3,6,2/22/2014,4082,475,1,0,0,0
3,5,2/21/2014,7511,799,1,1,0,0
3,4,2/20/2014,6798,766,1,1,0,0
3,3,2/19/2014,8156,812,1,1,0,0
3,2,2/18/2014,8382,843,1,1,0,0
3,1,2/17/2014,10020,989,1,1,0,0
3,7,2/16/2014,0,0,0,0,0,0
3,6,2/15/2014,3793,415,1,0,0,0
3,5,2/14/2014,6213,753,1,0,0,0
3,4,2/13/2014,5132,684,1,0,0,0
3,3,2/12/2014,5675,710,1,0,0,0
3,2,2/11/2014,4877,662,1,0,0,0
3,1,2/10/2014,5396,737,1,0,0,0
3,7,2/9/2014,0,0,0,0,0,0
3,6,2/8/2014,4369,457,1,0,0,0
3,5,2/7/2014,7198,767,1,1,0,0
3,4,2/6/2014,7920,828,1,1,0,0
3,3,2/5/2014,8124,834,1,1,0,0
3,2,2/4/2014,10084,914,1,1,0,0
3,1,2/3/2014,11861,1030,1,1,0,0
3,7,2/2/2014,0,0,0,0,0,0
3,6,2/1/2014,4968,499,1,0,0,0
3,5,1/31/2014,8097,812,1,0,0,0
3,4,1/30/2014,5219,658,1,0,0,0
3,3,1/29/2014,4887,628,1,0,0,0
3,2,1/28/2014,4816,630,1,0,0,0
3,1,1/27/2014,4602,633,1,0,0,0
3,7,1/26/2014,0,0,0,0,0,0
3,6,1/25/2014,3416,440,1,0,0,0
3,5,1/24/2014,6981,748,1,1,0,0
3,4,1/23/2014,7857,799,1,1,0,0
3,3,1/22/2014,9642,1006,1,1,0,0
3,2,1/21/2014,9246,850,1,1,0,0
3,1,1/20/2014,10251,943,1,1,0,0
3,7,1/19/2014,0,0,0,0,0,0
3,6,1/18/2014,4232,449,1,0,0,0
3,5,1/17/2014,5115,660,1,0,0,0
3,4,1/16/2014,5395,681,1,0,0,0
3,3,1/15/2014,5163,665,1,0,0,0
3,2,1/14/2014,4934,648,1,0,0,0
3,1,1/13/2014,5420,682,1,0,0,0
3,7,1/12/2014,0,0,0,0,0,0
3,6,1/11/2014,4397,482,1,0,0,0
3,5,1/10/2014,9242,902,1,1,0,0
3,4,1/9/2014,7081,743,1,1,0,0
3,3,1/8/2014,8242,794,1,1,0,0
3,2,1/7/2014,11215,990,1,1,0,1
3,1,1/6/2014,11326,946,1,1,0,1
3,7,1/5/2014,0,0,0,0,0,0
3,6,1/4/2014,4727,537,1,0,0,0
3,5,1/3/2014,6821,766,1,0,0,1
3,4,1/2/2014,5703,690,1,0,0,1
3,3,1/1/2014,0,0,0,0,a,1
3,2,12/31/2013,4081,463,1,0,0,1
3,1,12/30/2013,10503,1165,1,0,0,1
3,7,12/29/2013,0,0,0,0,0,0
3,6,12/28/2013,3927,420,1,0,0,0
3,5,12/27/2013,8158,966,1,0,0,1
3,4,12/26/2013,0,0,0,0,c,1
3,3,12/25/2013,0,0,0,0,c,1
3,2,12/24/2013,4460,625,1,0,0,1
3,1,12/23/2013,14461,1579,1,0,0,1
3,7,12/22/2013,0,0,0,0,0,0
3,6,12/21/2013,8215,997,1,0,0,0
3,5,12/20/2013,12352,1227,1,1,0,0
3,4,12/19/2013,10463,1105,1,1,0,0
3,3,12/18/2013,12564,1198,1,1,0,0
3,2,12/17/2013,14555,1284,1,1,0,0
3,1,12/16/2013,14647,1282,1,1,0,0
3,7,12/15/2013,0,0,0,0,0,0
3,6,12/14/2013,6688,721,1,0,0,0
3,5,12/13/2013,7146,877,1,0,0,0
3,4,12/12/2013,6921,850,1,0,0,0
3,3,12/11/2013,7577,887,1,0,0,0
3,2,12/10/2013,6595,841,1,0,0,0
3,1,12/9/2013,5478,716,1,0,0,0
3,7,12/8/2013,0,0,0,0,0,0
3,6,12/7/2013,7151,886,1,0,0,0
3,5,12/6/2013,8300,859,1,1,0,0
3,4,12/5/2013,7872,727,1,1,0,0
3,3,12/4/2013,9624,948,1,1,0,0
3,2,12/3/2013,10485,1039,1,1,0,0
3,1,12/2/2013,12144,1097,1,1,0,0
3,7,12/1/2013,0,0,0,0,0,0
3,6,11/30/2013,6960,759,1,0,0,0
3,5,11/29/2013,7152,795,1,0,0,0
3,4,11/28/2013,6096,797,1,0,0,0
3,3,11/27/2013,5942,666,1,0,0,0
3,2,11/26/2013,5880,733,1,0,0,0
3,1,11/25/2013,5968,734,1,0,0,0
3,7,11/24/2013,0,0,0,0,0,0
3,6,11/23/2013,4109,486,1,0,0,0
3,5,11/22/2013,7697,807,1,1,0,0
3,4,11/21/2013,7630,824,1,1,0,0
3,3,11/20/2013,8573,867,1,1,0,0
3,2,11/19/2013,8865,902,1,1,0,0
3,1,11/18/2013,9719,932,1,1,0,0
3,7,11/17/2013,0,0,0,0,0,0
3,6,11/16/2013,3893,451,1,0,0,0
3,5,11/15/2013,5919,742,1,0,0,0
3,4,11/14/2013,5240,685,1,0,0,0
3,3,11/13/2013,5530,713,1,0,0,0
3,2,11/12/2013,5267,678,1,0,0,0
3,1,11/11/2013,5084,661,1,0,0,0
3,7,11/10/2013,0,0,0,0,0,0
3,6,11/9/2013,4305,491,1,0,0,0
3,5,11/8/2013,7958,857,1,1,0,0
3,4,11/7/2013,7662,786,1,1,0,0
3,3,11/6/2013,8378,833,1,1,0,0
3,2,11/5/2013,10275,984,1,1,0,0
3,1,11/4/2013,9119,832,1,1,0,0
3,7,11/3/2013,0,0,0,0,0,0
3,6,11/2/2013,6359,641,1,0,0,0
3,5,11/1/2013,0,0,0,0,a,1
3,4,10/31/2013,6532,802,1,0,0,1
3,3,10/30/2013,5900,683,1,0,0,1
3,2,10/29/2013,4838,634,1,0,0,1
3,1,10/28/2013,4025,491,1,0,0,1
3,7,10/27/2013,0,0,0,0,0,0
3,6,10/26/2013,2936,413,1,0,0,0
3,5,10/25/2013,6614,764,1,1,0,1
3,4,10/24/2013,7163,784,1,1,0,1
3,3,10/23/2013,7839,834,1,1,0,1
3,2,10/22/2013,8058,831,1,1,0,1
3,1,10/21/2013,9712,969,1,1,0,1
3,7,10/20/2013,0,0,0,0,0,0
3,6,10/19/2013,3568,418,1,0,0,0
3,5,10/18/2013,5684,724,1,0,0,0
3,4,10/17/2013,5261,678,1,0,0,0
3,3,10/16/2013,5563,710,1,0,0,0
3,2,10/15/2013,5598,705,1,0,0,0
3,1,10/14/2013,5982,757,1,0,0,0
3,7,10/13/2013,0,0,0,0,0,0
3,6,10/12/2013,4076,460,1,0,0,0
3,5,10/11/2013,7076,700,1,1,0,0
3,4,10/10/2013,8711,913,1,1,0,0
3,3,10/9/2013,8250,817,1,1,0,0
3,2,10/8/2013,9269,885,1,1,0,0
3,1,10/7/2013,10779,940,1,1,0,0
3,7,10/6/2013,0,0,0,0,0,0
3,6,10/5/2013,4802,555,1,0,0,0
3,5,10/4/2013,8093,888,1,0,0,0
3,4,10/3/2013,0,0,0,0,a,0
3,3,10/2/2013,6045,765,1,0,0,0
3,2,10/1/2013,5903,743,1,0,0,0
3,1,9/30/2013,8988,945,1,0,0,0
3,7,9/29/2013,0,0,0,0,0,0
3,6,9/28/2013,3845,444,1,0,0,0
3,5,9/27/2013,8387,845,1,1,0,0
3,4,9/26/2013,7003,759,1,1,0,0
3,3,9/25/2013,7475,812,1,1,0,0
3,2,9/24/2013,8376,893,1,1,0,0
3,1,9/23/2013,9002,885,1,1,0,0
3,7,9/22/2013,0,0,0,0,0,0
3,6,9/21/2013,3554,461,1,0,0,0
3,5,9/20/2013,5426,669,1,0,0,0
3,4,9/19/2013,5120,672,1,0,0,0
3,3,9/18/2013,5378,681,1,0,0,0
3,2,9/17/2013,5517,725,1,0,0,0
3,1,9/16/2013,5391,692,1,0,0,0
3,7,9/15/2013,0,0,0,0,0,0
3,6,9/14/2013,3537,393,1,0,0,0
3,5,9/13/2013,8610,893,1,1,0,0
3,4,9/12/2013,8774,876,1,1,0,0
3,3,9/11/2013,8568,796,1,1,0,0
3,2,9/10/2013,8361,774,1,1,0,0
3,1,9/9/2013,11058,995,1,1,0,0
3,7,9/8/2013,0,0,0,0,0,0
3,6,9/7/2013,3661,444,1,0,0,0
3,5,9/6/2013,4750,635,1,0,0,0
3,4,9/5/2013,4921,641,1,0,0,0
3,3,9/4/2013,6116,750,1,0,0,0
3,2,9/3/2013,5847,739,1,0,0,1
3,1,9/2/2013,5625,720,1,0,0,1
3,7,9/1/2013,0,0,0,0,0,0
3,6,8/31/2013,3584,448,1,0,0,0
3,5,8/30/2013,8954,909,1,1,0,1
3,4,8/29/2013,7384,823,1,1,0,1
3,3,8/28/2013,8266,871,1,1,0,1
3,2,8/27/2013,8893,914,1,1,0,1
3,1,8/26/2013,9613,948,1,1,0,1
3,7,8/25/2013,0,0,0,0,0,0
3,6,8/24/2013,3525,427,1,0,0,0
3,5,8/23/2013,4692,633,1,0,0,1
3,4,8/22/2013,5225,670,1,0,0,1
3,3,8/21/2013,5070,673,1,0,0,1
3,2,8/20/2013,5290,671,1,0,0,1
3,1,8/19/2013,4369,539,1,0,0,1
3,7,8/18/2013,0,0,0,0,0,0
3,6,8/17/2013,3242,421,1,0,0,0
3,5,8/16/2013,7585,850,1,1,0,1
3,4,8/15/2013,8369,867,1,1,0,1
3,3,8/14/2013,8452,844,1,1,0,1
3,2,8/13/2013,10004,1007,1,1,0,1
3,1,8/12/2013,10962,1006,1,1,0,1
3,7,8/11/2013,0,0,0,0,0,0
3,6,8/10/2013,3883,427,1,0,0,0
3,5,8/9/2013,5991,705,1,0,0,1
3,4,8/8/2013,5916,684,1,0,0,1
3,3,8/7/2013,5982,716,1,0,0,1
3,2,8/6/2013,6166,737,1,0,0,1
3,1,8/5/2013,5991,748,1,0,0,1
3,7,8/4/2013,0,0,0,0,0,0
3,6,8/3/2013,4546,532,1,0,0,0
3,5,8/2/2013,7610,748,1,1,0,1
3,4,8/1/2013,8738,893,1,1,0,1
3,3,7/31/2013,10895,1036,1,1,0,1
3,2,7/30/2013,10451,958,1,1,0,1
3,1,7/29/2013,10853,965,1,1,0,1
3,7,7/28/2013,0,0,0,0,0,0
3,6,7/27/2013,3845,433,1,0,0,0
3,5,7/26/2013,5283,656,1,0,0,1
3,4,7/25/2013,5936,717,1,0,0,1
3,3,7/24/2013,5430,659,1,0,0,1
3,2,7/23/2013,5723,656,1,0,0,1
3,1,7/22/2013,5152,640,1,0,0,1
3,7,7/21/2013,0,0,0,0,0,0
3,6,7/20/2013,4392,484,1,0,0,0
3,5,7/19/2013,9174,926,1,1,0,0
3,4,7/18/2013,9098,927,1,1,0,0
3,3,7/17/2013,9886,909,1,1,0,0
3,2,7/16/2013,11756,1070,1,1,0,0
3,1,7/15/2013,12179,1094,1,1,0,0
3,7,7/14/2013,0,0,0,0,0,0
3,6,7/13/2013,4056,489,1,0,0,0
3,5,7/12/2013,5769,715,1,0,0,0
3,4,7/11/2013,6035,698,1,0,0,0
3,3,7/10/2013,6691,798,1,0,0,0
3,2,7/9/2013,6097,768,1,0,0,0
3,1,7/8/2013,6103,737,1,0,0,0
3,7,7/7/2013,0,0,0,0,0,0
3,6,7/6/2013,4882,582,1,0,0,0
3,5,7/5/2013,9257,930,1,1,0,0
3,4,7/4/2013,8932,930,1,1,0,0
3,3,7/3/2013,9924,908,1,1,0,0
3,2,7/2/2013,9158,892,1,1,0,0
3,1,7/1/2013,9469,949,1,1,0,0
3,7,6/30/2013,0,0,0,0,0,0
3,6,6/29/2013,6227,742,1,0,0,0
3,5,6/28/2013,8280,887,1,0,0,0
3,4,6/27/2013,6546,787,1,0,0,0
3,3,6/26/2013,5461,676,1,0,0,0
3,2,6/25/2013,5414,701,1,0,0,0
3,1,6/24/2013,6538,716,1,0,0,0
3,7,6/23/2013,0,0,0,0,0,0
3,6,6/22/2013,4199,485,1,0,0,0
3,5,6/21/2013,8739,863,1,1,0,0
3,4,6/20/2013,6633,710,1,1,0,0
3,3,6/19/2013,7745,761,1,1,0,0
3,2,6/18/2013,9065,892,1,1,0,0
3,1,6/17/2013,10328,986,1,1,0,0
3,7,6/16/2013,0,0,0,0,0,0
3,6,6/15/2013,4330,491,1,0,0,0
3,5,6/14/2013,6440,742,1,0,0,0
3,4,6/13/2013,5499,647,1,0,0,0
3,3,6/12/2013,5520,657,1,0,0,0
3,2,6/11/2013,5592,727,1,0,0,0
3,1,6/10/2013,5881,742,1,0,0,0
3,7,6/9/2013,0,0,0,0,0,0
3,6,6/8/2013,4002,480,1,0,0,0
3,5,6/7/2013,8351,895,1,1,0,0
3,4,6/6/2013,8051,840,1,1,0,0
3,3,6/5/2013,7714,816,1,1,0,0
3,2,6/4/2013,8935,904,1,1,0,0
3,1,6/3/2013,10025,1014,1,1,0,0
3,7,6/2/2013,0,0,0,0,0,0
3,6,6/1/2013,4947,587,1,0,0,0
3,5,5/31/2013,12211,1167,1,1,0,0
3,4,5/30/2013,0,0,0,1,a,0
3,3,5/29/2013,9222,945,1,1,0,0
3,2,5/28/2013,9168,911,1,1,0,0
3,1,5/27/2013,9551,948,1,1,0,0
3,7,5/26/2013,0,0,0,0,0,0
3,6,5/25/2013,4144,468,1,0,0,0
3,5,5/24/2013,6220,780,1,0,0,0
3,4,5/23/2013,4929,648,1,0,0,0
3,3,5/22/2013,5617,702,1,0,0,0
3,2,5/21/2013,6829,829,1,0,0,1
3,1,5/20/2013,0,0,0,0,a,0
3,7,5/19/2013,0,0,0,0,0,0
3,6,5/18/2013,3946,443,1,0,0,0
3,5,5/17/2013,7980,827,1,1,0,0
3,4,5/16/2013,8081,886,1,1,0,0
3,3,5/15/2013,8094,878,1,1,0,0
3,2,5/14/2013,8802,937,1,1,0,0
3,1,5/13/2013,8836,860,1,1,0,0
3,7,5/12/2013,0,0,0,0,0,0
3,6,5/11/2013,6103,847,1,0,0,0
3,5,5/10/2013,7821,909,1,0,0,0
3,4,5/9/2013,0,0,0,0,a,0
3,3,5/8/2013,6866,838,1,0,0,0
3,2,5/7/2013,6048,717,1,0,0,0
3,1,5/6/2013,6092,758,1,0,0,0
3,7,5/5/2013,0,0,0,0,0,0
3,6,5/4/2013,4732,590,1,0,0,0
3,5,5/3/2013,9198,964,1,1,0,0
3,4,5/2/2013,9884,1011,1,1,0,0
3,3,5/1/2013,0,0,0,1,a,0
3,2,4/30/2013,11641,1129,1,1,0,0
3,1,4/29/2013,9036,871,1,1,0,0
3,7,4/28/2013,0,0,0,0,0,0
3,6,4/27/2013,3773,451,1,0,0,0
3,5,4/26/2013,7194,744,1,1,0,0
3,4,4/25/2013,7232,789,1,1,0,0
3,3,4/24/2013,8041,838,1,1,0,0
3,2,4/23/2013,8294,835,1,1,0,0
3,1,4/22/2013,8979,930,1,1,0,0
3,7,4/21/2013,0,0,0,0,0,0
3,6,4/20/2013,4007,472,1,0,0,0
3,5,4/19/2013,5608,705,1,0,0,0
3,4,4/18/2013,5399,689,1,0,0,0
3,3,4/17/2013,5320,699,1,0,0,0
3,2,4/16/2013,5092,688,1,0,0,0
3,1,4/15/2013,5295,723,1,0,0,0
3,7,4/14/2013,0,0,0,0,0,0
3,6,4/13/2013,3765,438,1,0,0,0
3,5,4/12/2013,8866,936,1,1,0,0
3,4,4/11/2013,7959,760,1,1,0,0
3,3,4/10/2013,8414,839,1,1,0,0
3,2,4/9/2013,9416,925,1,1,0,0
3,1,4/8/2013,9781,940,1,1,0,0
3,7,4/7/2013,0,0,0,0,0,0
3,6,4/6/2013,4656,556,1,0,0,0
3,5,4/5/2013,6197,740,1,0,0,1
3,4,4/4/2013,6663,781,1,0,0,1
3,3,4/3/2013,5704,715,1,0,0,1
3,2,4/2/2013,5856,802,1,0,0,1
3,1,4/1/2013,0,0,0,0,b,1
3,7,3/31/2013,0,0,0,0,0,0
3,6,3/30/2013,6267,672,1,0,0,0
3,5,3/29/2013,0,0,0,1,b,1
3,4,3/28/2013,9884,1032,1,1,0,1
3,3,3/27/2013,9033,946,1,1,0,1
3,2,3/26/2013,9991,999,1,1,0,1
3,1,3/25/2013,10181,1031,1,1,0,1
3,7,3/24/2013,0,0,0,0,0,0
3,6,3/23/2013,4200,457,1,0,0,0
3,5,3/22/2013,8355,886,1,1,0,0
3,4,3/21/2013,8245,855,1,1,0,0
3,3,3/20/2013,8459,868,1,1,0,0
3,2,3/19/2013,9725,965,1,1,0,0
3,1,3/18/2013,11199,1062,1,1,0,0
3,7,3/17/2013,0,0,0,0,0,0
3,6,3/16/2013,4249,493,1,0,0,0
3,5,3/15/2013,6933,829,1,0,0,0
3,4,3/14/2013,4993,642,1,0,0,0
3,3,3/13/2013,5391,703,1,0,0,0
3,2,3/12/2013,5452,704,1,0,0,0
3,1,3/11/2013,4968,633,1,0,0,0
3,7,3/10/2013,0,0,0,0,0,0
3,6,3/9/2013,3778,436,1,0,0,0
3,5,3/8/2013,8174,864,1,1,0,0
3,4,3/7/2013,8479,901,1,1,0,0
3,3,3/6/2013,8729,871,1,1,0,0
3,2,3/5/2013,9878,987,1,1,0,0
3,1,3/4/2013,11004,1080,1,1,0,0
3,7,3/3/2013,0,0,0,0,0,0
3,6,3/2/2013,5037,638,1,0,0,0
3,5,3/1/2013,6575,800,1,0,0,0
3,4,2/28/2013,6167,767,1,0,0,0
3,3,2/27/2013,5172,670,1,0,0,0
3,2,2/26/2013,5154,669,1,0,0,0
3,1,2/25/2013,5072,675,1,0,0,0
3,7,2/24/2013,0,0,0,0,0,0
3,6,2/23/2013,3688,446,1,0,0,0
3,5,2/22/2013,7993,840,1,1,0,0
3,4,2/21/2013,7517,772,1,1,0,0
3,3,2/20/2013,7862,812,1,1,0,0
3,2,2/19/2013,7997,755,1,1,0,0
3,1,2/18/2013,10793,1008,1,1,0,0
3,7,2/17/2013,0,0,0,0,0,0
3,6,2/16/2013,4000,488,1,0,0,0
3,5,2/15/2013,5159,673,1,0,0,0
3,4,2/14/2013,5912,741,1,0,0,0
3,3,2/13/2013,5111,680,1,0,0,0
3,2,2/12/2013,5725,758,1,0,0,0
3,1,2/11/2013,5541,736,1,0,0,0
3,7,2/10/2013,0,0,0,0,0,0
3,6,2/9/2013,4324,494,1,0,0,0
3,5,2/8/2013,7945,842,1,1,0,0
3,4,2/7/2013,7786,861,1,1,0,0
3,3,2/6/2013,9084,950,1,1,0,0
3,2,2/5/2013,9372,925,1,1,0,0
3,1,2/4/2013,10913,1070,1,1,0,0
3,7,2/3/2013,0,0,0,0,0,0
3,6,2/2/2013,5155,603,1,0,0,0
3,5,2/1/2013,6725,806,1,0,0,0
3,4,1/31/2013,5682,648,1,0,0,0
3,3,1/30/2013,4920,647,1,0,0,0
3,2,1/29/2013,5375,711,1,0,0,0
3,1,1/28/2013,5352,722,1,0,0,0
3,7,1/27/2013,0,0,0,0,0,0
3,6,1/26/2013,3902,450,1,0,0,0
3,5,1/25/2013,7565,773,1,1,0,0
3,4,1/24/2013,7910,814,1,1,0,0
3,3,1/23/2013,7863,803,1,1,0,0
3,2,1/22/2013,7961,797,1,1,0,0
3,1,1/21/2013,6014,630,1,1,0,0
3,7,1/20/2013,0,0,0,0,0,0
3,6,1/19/2013,3938,427,1,0,0,0
3,5,1/18/2013,5390,703,1,0,0,0
3,4,1/17/2013,4463,600,1,0,0,0
3,3,1/16/2013,4827,617,1,0,0,0
3,2,1/15/2013,5041,669,1,0,0,0
3,1,1/14/2013,4566,599,1,0,0,0
3,7,1/13/2013,0,0,0,0,0,0
3,6,1/12/2013,4455,485,1,0,0,0
3,5,1/11/2013,9292,951,1,1,0,0
3,4,1/10/2013,7772,791,1,1,0,0
3,3,1/9/2013,8001,778,1,1,0,0
3,2,1/8/2013,9800,856,1,1,0,0
3,1,1/7/2013,12247,1079,1,1,0,0
3,7,1/6/2013,0,0,0,0,0,0
3,6,1/5/2013,4523,525,1,0,0,0
3,5,1/4/2013,6069,690,1,0,0,1
3,4,1/3/2013,5902,721,1,0,0,1
3,3,1/2/2013,6823,805,1,0,0,1
3,2,1/1/2013,0,0,0,0,a,1
4,5,7/31/2015,13995,1498,1,1,0,1
4,4,7/30/2015,10387,1276,1,1,0,1
4,3,7/29/2015,10514,1258,1,1,0,1
4,2,7/28/2015,10275,1191,1,1,0,1
4,1,7/27/2015,11812,1379,1,1,0,1
4,7,7/26/2015,0,0,0,0,0,0
4,6,7/25/2015,9322,1219,1,0,0,0
4,5,7/24/2015,8322,1108,1,0,0,1
4,4,7/23/2015,7286,1101,1,0,0,1
4,3,7/22/2015,8503,1108,1,0,0,1
4,2,7/21/2015,9176,1149,1,0,0,1
4,1,7/20/2015,10283,1348,1,0,0,1
4,7,7/19/2015,0,0,0,0,0,0
4,6,7/18/2015,9703,1284,1,0,0,0
4,5,7/17/2015,10514,1343,1,1,0,1
4,4,7/16/2015,11432,1417,1,1,0,1
4,3,7/15/2015,11126,1377,1,1,0,0
4,2,7/14/2015,12315,1485,1,1,0,0
4,1,7/13/2015,13550,1619,1,1,0,0
4,7,7/12/2015,0,0,0,0,0,0
4,6,7/11/2015,10996,1401,1,0,0,0
4,5,7/10/2015,9177,1245,1,0,0,0
4,4,7/9/2015,9093,1185,1,0,0,0
4,3,7/8/2015,8620,1134,1,0,0,0
4,2,7/7/2015,8127,1103,1,0,0,0
4,1,7/6/2015,9967,1373,1,0,0,0
4,7,7/5/2015,0,0,0,0,0,0
4,6,7/4/2015,9358,1257,1,0,0,0
4,5,7/3/2015,11543,1395,1,1,0,0
4,4,7/2/2015,10323,1333,1,1,0,0
4,3,7/1/2015,11216,1359,1,1,0,0
4,2,6/30/2015,13106,1488,1,1,0,0
4,1,6/29/2015,11692,1361,1,1,0,0
4,7,6/28/2015,0,0,0,0,0,0
4,6,6/27/2015,8989,1268,1,0,0,0
4,5,6/26/2015,7684,1076,1,0,0,0
4,4,6/25/2015,7111,1046,1,0,0,0
4,3,6/24/2015,8048,1094,1,0,0,0
4,2,6/23/2015,7635,1118,1,0,0,0
4,1,6/22/2015,9118,1230,1,0,0,0
4,7,6/21/2015,0,0,0,0,0,0
4,6,6/20/2015,9374,1311,1,0,0,0
4,5,6/19/2015,9686,1281,1,1,0,0
4,4,6/18/2015,8880,1138,1,1,0,0
4,3,6/17/2015,9685,1254,1,1,0,0
4,2,6/16/2015,10671,1352,1,1,0,0
4,1,6/15/2015,12398,1473,1,1,0,0
4,7,6/14/2015,0,0,0,0,0,0
4,6,6/13/2015,9779,1370,1,0,0,0
4,5,6/12/2015,7889,1090,1,0,0,0
4,4,6/11/2015,7407,1081,1,0,0,0
4,3,6/10/2015,7445,1049,1,0,0,0
4,2,6/9/2015,8002,1110,1,0,0,0
4,1,6/8/2015,9640,1268,1,0,0,0
4,7,6/7/2015,0,0,0,0,0,0
4,6,6/6/2015,8218,1219,1,0,0,0
4,5,6/5/2015,10416,1404,1,1,0,0
4,4,6/4/2015,10200,1311,1,1,0,0
4,3,6/3/2015,10621,1341,1,1,0,0
4,2,6/2/2015,11222,1438,1,1,0,0
4,1,6/1/2015,13727,1695,1,1,0,0
4,7,5/31/2015,0,0,0,0,0,0
4,6,5/30/2015,12187,1590,1,0,0,0
4,5,5/29/2015,10529,1366,1,0,0,0
4,4,5/28/2015,8550,1158,1,0,0,0
4,3,5/27/2015,8305,1177,1,0,0,0
4,2,5/26/2015,10587,1450,1,0,0,1
4,1,5/25/2015,0,0,0,0,a,0
4,7,5/24/2015,0,0,0,0,0,0
4,6,5/23/2015,10118,1395,1,0,0,0
4,5,5/22/2015,9480,1295,1,1,0,0
4,4,5/21/2015,8985,1257,1,1,0,0
4,3,5/20/2015,10393,1299,1,1,0,0
4,2,5/19/2015,9930,1321,1,1,0,0
4,1,5/18/2015,11421,1474,1,1,0,0
4,7,5/17/2015,0,0,0,0,0,0
4,6,5/16/2015,10957,1426,1,0,0,0
4,5,5/15/2015,10705,1475,1,0,0,1
4,4,5/14/2015,0,0,0,0,a,0
4,3,5/13/2015,10041,1408,1,0,0,0
4,2,5/12/2015,7543,1091,1,0,0,0
4,1,5/11/2015,8023,1176,1,0,0,0
4,7,5/10/2015,0,0,0,0,0,0
4,6,5/9/2015,10637,1484,1,0,0,0
4,5,5/8/2015,10153,1336,1,1,0,0
4,4,5/7/2015,9842,1268,1,1,0,0
4,3,5/6/2015,10287,1273,1,1,0,0
4,2,5/5/2015,9583,1311,1,1,0,0
4,1,5/4/2015,11942,1467,1,1,0,0
4,7,5/3/2015,0,0,0,0,0,0
4,6,5/2/2015,12750,1685,1,0,0,0
4,5,5/1/2015,0,0,0,1,a,0
4,4,4/30/2015,16106,1854,1,1,0,0
